Fecha,EEUU_Precio,Europa_Precio,Japon_Precio,AsiaExJapon_Precio,Latam_Precio,EEUU_FwdP/E,Europa_FwdP/E,Japon_FwdP/E,AsiaExJapon_FwdP/E,Latam_FwdP/E,EEUU_FwdP/S,Europa_FwdP/S,Japon_FwdP/S,AsiaExJapon_FwdP/S,Latam_FwdP/S,EEUU_DY,Europa_DY,Japon_DY,AsiaExJapon_DY,Latam_DY
04/10/2021,642.2002,90.3757,91.2456,104.1087,41.5875,20.3497,15.1062,15.4307,13.9345,9.5253,2.7382,1.4853,1.0716,1.485,1.3008,1.5136,3.1809,2.2791,2.4506,5.1224
05/10/2021,648.9312,90.8949,91.7556,104.795,41.3836,20.3497,15.1062,15.4307,13.9345,9.5253,2.7382,1.4853,1.0716,1.485,1.3008,1.5136,3.1809,2.2791,2.4506,5.1224
06/10/2021,651.6923,90.3584,90.9638,104.3333,41.3836,20.3497,15.1062,15.4307,13.9345,9.5253,2.7382,1.4853,1.0716,1.485,1.3008,1.5136,3.1809,2.2791,2.4506,5.1224
07/10/2021,657.0951,91.1372,91.4872,106.5792,41.3836,20.3497,15.1062,15.4307,13.9345,9.5253,2.7382,1.4853,1.0716,1.485,1.3008,1.5136,3.1809,2.2791,2.4506,5.1224
08/10/2021,656.125,91.2238,91.0712,106.8537,41.666,20.4488,15.1651,15.2221,14.0622,9.6088,2.7569,1.4948,1.0558,1.5003,1.2938,1.5043,3.1618,2.3186,2.431,5.1557
09/10/2021,656.125,91.2238,91.0712,106.8537,41.666,20.4488,15.1651,15.2221,14.0622,9.6088,2.7569,1.4948,1.0558,1.5003,1.2938,1.5043,3.1618,2.3186,2.431,5.1557
10/10/2021,656.125,91.2238,91.0712,106.8537,41.666,20.4488,15.1651,15.2221,14.0622,9.6088,2.7569,1.4948,1.0558,1.5003,1.2938,1.5043,3.1618,2.3186,2.431,5.1557
11/10/2021,651.2297,90.618,91.4738,106.4794,41.2581,20.4488,15.1651,15.2221,14.0622,9.6088,2.7569,1.4948,1.0558,1.5003,1.2938,1.5043,3.1618,2.3186,2.431,5.1557
12/10/2021,649.5879,90.8084,90.8833,105.7682,41.3679,20.4488,15.1651,15.2221,14.0622,9.6088,2.7569,1.4948,1.0558,1.5003,1.2938,1.5043,3.1618,2.3186,2.431,5.1557
13/10/2021,651.9013,92.1064,90.8296,107.4775,41.7601,20.4488,15.1651,15.2221,14.0622,9.6088,2.7569,1.4948,1.0558,1.5003,1.2938,1.5043,3.1618,2.3186,2.431,5.1557
14/10/2021,663.0651,93.0756,91.6885,107.8519,41.7758,20.4488,15.1651,15.2221,14.0622,9.6088,2.7569,1.4948,1.0558,1.5003,1.2938,1.5043,3.1618,2.3186,2.431,5.1557
15/10/2021,668.1544,93.9063,92.6548,108.9873,42.8582,20.7461,15.4927,15.7209,14.2906,9.9037,2.802,1.528,1.0901,1.5255,1.3306,1.4779,3.0916,2.2755,2.394,4.9419
16/10/2021,668.1544,93.9063,92.6548,108.9873,42.8582,20.7461,15.4927,15.7209,14.2906,9.9037,2.802,1.528,1.0901,1.5255,1.3306,1.4779,3.0916,2.2755,2.394,4.9419
17/10/2021,668.1544,93.9063,92.6548,108.9873,42.8582,20.7461,15.4927,15.7209,14.2906,9.9037,2.802,1.528,1.0901,1.5255,1.3306,1.4779,3.0916,2.2755,2.394,4.9419
18/10/2021,670.0946,93.3525,92.1985,108.875,42.466,20.7461,15.4927,15.7209,14.2906,9.9037,2.802,1.528,1.0901,1.5255,1.3306,1.4779,3.0916,2.2755,2.394,4.9419
19/10/2021,675.3631,93.8198,92.7756,110.7216,41.5091,20.7461,15.4927,15.7209,14.2906,9.9037,2.802,1.528,1.0901,1.5255,1.3306,1.4779,3.0916,2.2755,2.394,4.9419
20/10/2021,677.96,94.2178,92.6816,110.5719,41.9013,20.7461,15.4927,15.7209,14.2906,9.9037,2.802,1.528,1.0901,1.5255,1.3306,1.4779,3.0916,2.2755,2.394,4.9419
21/10/2021,679.7212,94.1832,91.0712,110.1352,40.5678,20.7461,15.4927,15.7209,14.2906,9.9037,2.802,1.528,1.0901,1.5255,1.3306,1.4779,3.0916,2.2755,2.394,4.9419
22/10/2021,678.9003,94.7197,91.8227,109.8981,40.411,21.0265,15.524,15.554,14.4699,9.4888,2.8404,1.5313,1.0788,1.5402,1.248,1.4542,3.0822,2.3001,2.3668,5.4245
23/10/2021,678.9003,94.7197,91.8227,109.8981,40.411,21.0265,15.524,15.554,14.4699,9.4888,2.8404,1.5313,1.0788,1.5402,1.248,1.4542,3.0822,2.3001,2.3668,5.4245
24/10/2021,678.9003,94.7197,91.8227,109.8981,40.411,21.0265,15.524,15.554,14.4699,9.4888,2.8404,1.5313,1.0788,1.5402,1.248,1.4542,3.0822,2.3001,2.3668,5.4245
25/10/2021,682.4524,94.3217,91.863,110.2849,41.5248,21.0265,15.524,15.554,14.4699,9.4888,2.8404,1.5313,1.0788,1.5402,1.248,1.4542,3.0822,2.3001,2.3668,5.4245
26/10/2021,683.2285,94.7889,91.8764,109.7234,41.1326,21.0265,15.524,15.554,14.4699,9.4888,2.8404,1.5313,1.0788,1.5402,1.248,1.4542,3.0822,2.3001,2.3668,5.4245
27/10/2021,680.1838,94.4082,91.2054,108.8375,40.5992,21.0265,15.524,15.554,14.4699,9.4888,2.8404,1.5313,1.0788,1.5402,1.248,1.4542,3.0822,2.3001,2.3668,5.4245
28/10/2021,686.7209,95.412,91.9301,109.0621,40.3011,21.0265,15.524,15.554,14.4699,9.4888,2.8404,1.5313,1.0788,1.5402,1.248,1.4542,3.0822,2.3001,2.3668,5.4245
29/10/2021,688.0194,94.7889,91.7959,107.6897,39.3442,21.3308,15.3524,15.5029,14.1466,9.3885,2.8709,1.5209,1.0752,1.4988,1.2273,1.4229,3.1065,2.306,2.432,5.6486
30/10/2021,688.0194,94.7889,91.7959,107.6897,39.3442,21.3308,15.3524,15.5029,14.1466,9.3885,2.8709,1.5209,1.0752,1.4988,1.2273,1.4229,3.1065,2.306,2.432,5.6486
31/10/2021,688.0194,94.7889,91.7959,107.6897,39.3442,21.3308,15.3524,15.5029,14.1466,9.3885,2.8709,1.5209,1.0752,1.4988,1.2273,1.4229,3.1065,2.306,2.432,5.6486
01/11/2021,689.4372,95.7408,93.1782,108.5381,39.7991,21.3308,15.3524,15.5029,14.1466,9.3885,2.8709,1.5209,1.0752,1.4988,1.2273,1.4229,3.1065,2.306,2.432,5.6486
02/11/2021,692.1535,95.5677,93.0708,107.3528,39.1716,21.3308,15.3524,15.5029,14.1466,9.3885,2.8709,1.5209,1.0752,1.4988,1.2273,1.4229,3.1065,2.306,2.432,5.6486
03/11/2021,696.4071,96.5023,93.6345,107.777,39.7521,21.3308,15.3524,15.5029,14.1466,9.3885,2.8709,1.5209,1.0752,1.4988,1.2273,1.4229,3.1065,2.306,2.432,5.6486
04/11/2021,699.601,96.1043,94.3055,107.6522,39.1089,21.3308,15.3524,15.5029,14.1466,9.3885,2.8709,1.5209,1.0752,1.4988,1.2273,1.4229,3.1065,2.306,2.432,5.6486
05/11/2021,702.0636,96.2254,94.4263,107.2654,39.6423,21.6283,15.7373,15.6594,14.0358,9.4514,2.9136,1.5602,1.0887,1.4848,1.2397,1.3959,3.028,2.2788,2.4496,5.5972
06/11/2021,702.0636,96.2254,94.4263,107.2654,39.6423,21.6283,15.7373,15.6594,14.0358,9.4514,2.9136,1.5602,1.0887,1.4848,1.2397,1.3959,3.028,2.2788,2.4496,5.5972
07/11/2021,702.0636,96.2254,94.4263,107.2654,39.6423,21.6283,15.7373,15.6594,14.0358,9.4514,2.9136,1.5602,1.0887,1.4848,1.2397,1.3959,3.028,2.2788,2.4496,5.5972
08/11/2021,702.7949,96.2946,94.225,108.3759,39.8148,21.6283,15.7373,15.6594,14.0358,9.4514,2.9136,1.5602,1.0887,1.4848,1.2397,1.3959,3.028,2.2788,2.4496,5.5972
09/11/2021,700.3473,96.3292,93.6345,107.6273,40.1286,21.6283,15.7373,15.6594,14.0358,9.4514,2.9136,1.5602,1.0887,1.4848,1.2397,1.3959,3.028,2.2788,2.4496,5.5972
10/11/2021,694.8102,95.2043,92.1717,107.3777,39.8619,21.6283,15.7373,15.6594,14.0358,9.4514,2.9136,1.5602,1.0887,1.4848,1.2397,1.3959,3.028,2.2788,2.4496,5.5972
11/11/2021,695.0937,95.4985,92.7085,109.0996,40.662,21.6283,15.7373,15.6594,14.0358,9.4514,2.9136,1.5602,1.0887,1.4848,1.2397,1.3959,3.028,2.2788,2.4496,5.5972
12/11/2021,700.2129,95.81,94.0505,109.7109,40.2855,21.526,15.7127,15.6892,14.2497,9.571,2.895,1.5623,1.0875,1.5071,1.2718,1.3995,3.018,2.2779,2.4174,5.5263
13/11/2021,700.2129,95.81,94.0505,109.7109,40.2855,21.526,15.7127,15.6892,14.2497,9.571,2.895,1.5623,1.0875,1.5071,1.2718,1.3995,3.018,2.2779,2.4174,5.5263
14/11/2021,700.2129,95.81,94.0505,109.7109,40.2855,21.526,15.7127,15.6892,14.2497,9.571,2.895,1.5623,1.0875,1.5071,1.2718,1.3995,3.018,2.2779,2.4174,5.5263
15/11/2021,700.392,95.4812,93.97,109.4115,40.1129,21.526,15.7127,15.6892,14.2497,9.571,2.895,1.5623,1.0875,1.5071,1.2718,1.3995,3.018,2.2779,2.4174,5.5263
16/11/2021,703.183,95.2562,93.7821,109.7983,39.3756,21.526,15.7127,15.6892,14.2497,9.571,2.895,1.5623,1.0875,1.5071,1.2718,1.3995,3.018,2.2779,2.4174,5.5263
17/11/2021,701.5263,95.4812,93.3929,109.1994,38.5441,21.526,15.7127,15.6892,14.2497,9.571,2.895,1.5623,1.0875,1.5071,1.2718,1.3995,3.018,2.2779,2.4174,5.5263
18/11/2021,703.8397,95.5677,93.6345,108.0515,37.8539,21.526,15.7127,15.6892,14.2497,9.571,2.895,1.5623,1.0875,1.5071,1.2718,1.3995,3.018,2.2779,2.4174,5.5263
19/11/2021,702.6905,94.339,93.8224,108.1014,37.7911,21.5096,15.4592,15.6786,14.1544,9.2538,2.8954,1.5392,1.0941,1.499,1.2252,1.4014,3.0508,2.2753,2.4383,5.7335
20/11/2021,702.6905,94.339,93.8224,108.1014,37.7911,21.5096,15.4592,15.6786,14.1544,9.2538,2.8954,1.5392,1.0941,1.499,1.2252,1.4014,3.0508,2.2753,2.4383,5.7335
21/11/2021,702.6905,94.339,93.8224,108.1014,37.7911,21.5096,15.4592,15.6786,14.1544,9.2538,2.8954,1.5392,1.0941,1.499,1.2252,1.4014,3.0508,2.2753,2.4383,5.7335
22/11/2021,700.5861,93.6467,93.3392,107.6522,38.0578,21.5096,15.4592,15.6786,14.1544,9.2538,2.8954,1.5392,1.0941,1.499,1.2252,1.4014,3.0508,2.2753,2.4383,5.7335
23/11/2021,701.5562,93.3179,93.4466,107.3278,38.4186,21.5096,15.4592,15.6786,14.1544,9.2538,2.8954,1.5392,1.0941,1.499,1.2252,1.4014,3.0508,2.2753,2.4383,5.7335
24/11/2021,703.377,92.8333,92.3059,107.228,38.4971,21.5096,15.4592,15.6786,14.1544,9.2538,2.8954,1.5392,1.0941,1.499,1.2252,1.4014,3.0508,2.2753,2.4383,5.7335
25/11/2021,703.377,92.8333,92.3059,107.228,38.4971,21.5096,15.4592,15.6786,14.1544,9.2538,2.8954,1.5392,1.0941,1.499,1.2252,1.4014,3.0508,2.2753,2.4383,5.7335
26/11/2021,687.4671,90.4276,89.8633,104.0463,37.5558,20.9788,14.9629,15.1961,13.7227,8.9775,2.8262,1.4883,1.0616,1.4512,1.1967,1.4342,3.1466,2.3226,2.5227,6.1229
27/11/2021,687.4671,90.4276,89.8633,104.0463,37.5558,20.9788,14.9629,15.1961,13.7227,8.9775,2.8262,1.4883,1.0616,1.4512,1.1967,1.4342,3.1466,2.3226,2.5227,6.1229
28/11/2021,687.4671,90.4276,89.8633,104.0463,37.5558,20.9788,14.9629,15.1961,13.7227,8.9775,2.8262,1.4883,1.0616,1.4512,1.1967,1.4342,3.1466,2.3226,2.5227,6.1229
29/11/2021,696.2429,90.9642,90.1183,104.2085,37.65,20.9788,14.9629,15.1961,13.7227,8.9775,2.8262,1.4883,1.0616,1.4512,1.1967,1.4342,3.1466,2.3226,2.5227,6.1229
30/11/2021,683.0046,90.3584,89.0178,103.9216,37.3205,20.9788,14.9629,15.1961,13.7227,8.9775,2.8262,1.4883,1.0616,1.4512,1.1967,1.4342,3.1466,2.3226,2.5227,6.1229
01/12/2021,675.0348,89.9084,88.5481,104.0089,37.0068,20.9788,14.9629,15.1961,13.7227,8.9775,2.8262,1.4883,1.0616,1.4512,1.1967,1.4342,3.1466,2.3226,2.5227,6.1229
02/12/2021,685.4374,90.9468,89.8768,105.1568,38.5755,20.9788,14.9629,15.1961,13.7227,8.9775,2.8262,1.4883,1.0616,1.4512,1.1967,1.4342,3.1466,2.3226,2.5227,6.1229
03/12/2021,679.2883,90.3238,90.4002,103.5722,38.2931,20.6899,14.8285,14.6096,13.8207,8.8471,2.7861,1.4793,1.0329,1.4589,1.1844,1.4533,3.1683,2.4044,2.5081,6.3947
04/12/2021,679.2883,90.3238,90.4002,103.5722,38.2931,20.6899,14.8285,14.6096,13.8207,8.8471,2.7861,1.4793,1.0329,1.4589,1.1844,1.4533,3.1683,2.4044,2.5081,6.3947
05/12/2021,679.2883,90.3238,90.4002,103.5722,38.2931,20.6899,14.8285,14.6096,13.8207,8.8471,2.7861,1.4793,1.0329,1.4589,1.1844,1.4533,3.1683,2.4044,2.5081,6.3947
06/12/2021,687.4671,91.466,90.4538,104.5704,38.8108,20.6899,14.8285,14.6096,13.8207,8.8471,2.7861,1.4793,1.0329,1.4589,1.1844,1.4533,3.1683,2.4044,2.5081,6.3947
07/12/2021,701.7502,93.2659,92.5608,106.3047,39.5481,20.6899,14.8285,14.6096,13.8207,8.8471,2.7861,1.4793,1.0329,1.4589,1.1844,1.4533,3.1683,2.4044,2.5081,6.3947
08/12/2021,703.6009,93.5948,92.4535,106.8911,39.9874,20.6899,14.8285,14.6096,13.8207,8.8471,2.7861,1.4793,1.0329,1.4589,1.1844,1.4533,3.1683,2.4044,2.5081,6.3947
09/12/2021,698.8548,92.6775,91.7019,106.4669,39.3285,20.6899,14.8285,14.6096,13.8207,8.8471,2.7861,1.4793,1.0329,1.4589,1.1844,1.4533,3.1683,2.4044,2.5081,6.3947
10/12/2021,705.556,92.9544,91.8361,106.5168,39.454,21.3755,15.2861,14.6739,13.9654,9.2193,2.8882,1.5247,1.0395,1.4688,1.2087,1.401,3.074,2.3891,2.4748,6.1291
11/12/2021,705.556,92.9544,91.8361,106.5168,39.454,21.3755,15.2861,14.6739,13.9654,9.2193,2.8882,1.5247,1.0395,1.4688,1.2087,1.401,3.074,2.3891,2.4748,6.1291
12/12/2021,705.556,92.9544,91.8361,106.5168,39.454,21.3755,15.2861,14.6739,13.9654,9.2193,2.8882,1.5247,1.0395,1.4688,1.2087,1.401,3.074,2.3891,2.4748,6.1291
13/12/2021,699.33,92.1758,90.9613,104.9644,38.7621,21.3755,15.2861,14.6739,13.9654,9.2193,2.8882,1.5247,1.0395,1.4688,1.2087,1.401,3.074,2.3891,2.4748,6.1291
14/12/2021,694.389,91.4407,90.8525,104.6974,38.5104,21.3755,15.2861,14.6739,13.9654,9.2193,2.8882,1.5247,1.0395,1.4688,1.2087,1.401,3.074,2.3891,2.4748,6.1291
15/12/2021,705.3041,92.6483,92.4164,104.1636,38.7285,21.3755,15.2861,14.6739,13.9654,9.2193,2.8882,1.5247,1.0395,1.4688,1.2087,1.401,3.074,2.3891,2.4748,6.1291
16/12/2021,698.8359,92.8758,92.5252,103.9856,39.3494,21.3755,15.2861,14.6739,13.9654,9.2193,2.8882,1.5247,1.0395,1.4688,1.2087,1.401,3.074,2.3891,2.4748,6.1291
17/12/2021,691.9035,91.5282,91.3965,103.401,39.2151,20.8785,15.0988,14.6487,13.6318,9.3595,2.8252,1.5073,1.0411,1.4353,1.2195,1.4308,3.1105,2.3883,2.5346,6.1282
18/12/2021,691.9035,91.5282,91.3965,103.401,39.2151,20.8785,15.0988,14.6487,13.6318,9.3595,2.8252,1.5073,1.0411,1.4353,1.2195,1.4308,3.1105,2.3883,2.5346,6.1282
19/12/2021,691.9035,91.5282,91.3965,103.401,39.2151,20.8785,15.0988,14.6487,13.6318,9.3595,2.8252,1.5073,1.0411,1.4353,1.2195,1.4308,3.1105,2.3883,2.5346,6.1282
20/12/2021,684.1327,91.4582,90.6213,101.9138,38.0405,20.8785,15.0988,14.6487,13.6318,9.3595,2.8252,1.5073,1.0411,1.4353,1.2195,1.4308,3.1105,2.3883,2.5346,6.1282
21/12/2021,696.3204,92.7358,91.1517,103.8713,38.3593,20.8785,15.0988,14.6487,13.6318,9.3595,2.8252,1.5073,1.0411,1.4353,1.2195,1.4308,3.1105,2.3883,2.5346,6.1282
22/12/2021,703.3426,93.8908,91.3013,104.3288,38.7788,20.8785,15.0988,14.6487,13.6318,9.3595,2.8252,1.5073,1.0411,1.4353,1.2195,1.4308,3.1105,2.3883,2.5346,6.1282
23/12/2021,707.6548,94.4158,91.6548,104.8373,38.8124,20.8785,15.0988,14.6487,13.6318,9.3595,2.8252,1.5073,1.0411,1.4353,1.2195,1.4308,3.1105,2.3883,2.5346,6.1282
24/12/2021,707.6548,94.4158,91.6548,104.8373,38.8124,21.2613,15.3722,14.5271,13.6567,9.1466,2.8774,1.5384,1.0425,1.4401,1.1928,1.4045,3.052,2.3971,2.5296,6.2506
25/12/2021,707.6548,94.4158,91.6548,104.8373,38.8124,21.2613,15.3722,14.5271,13.6567,9.1466,2.8774,1.5384,1.0425,1.4401,1.1928,1.4045,3.052,2.3971,2.5296,6.2506
26/12/2021,707.6548,94.4158,91.6548,104.8373,38.8124,21.2613,15.3722,14.5271,13.6567,9.1466,2.8774,1.5384,1.0425,1.4401,1.1928,1.4045,3.052,2.3971,2.5296,6.2506
27/12/2021,717.7913,95.3609,91.5732,105.1169,39.3661,21.2613,15.3722,14.5271,13.6567,9.1466,2.8774,1.5384,1.0425,1.4401,1.1928,1.4045,3.052,2.3971,2.5296,6.2506
28/12/2021,717.2373,95.4484,91.682,104.8754,39.1816,21.2613,15.3722,14.5271,13.6567,9.1466,2.8774,1.5384,1.0425,1.4401,1.1928,1.4045,3.052,2.3971,2.5296,6.2506
29/12/2021,717.9859,95.5534,91.2469,104.4305,38.6446,21.2613,15.3722,14.5271,13.6567,9.1466,2.8774,1.5384,1.0425,1.4401,1.1928,1.4045,3.052,2.3971,2.5296,6.2506
30/12/2021,715.9646,95.2635,90.9885,105.6889,39.4501,21.2613,15.3722,14.5271,13.6567,9.1466,2.8774,1.5384,1.0425,1.4401,1.1928,1.4045,3.052,2.3971,2.5296,6.2506
31/12/2021,714.1829,95.2985,91.0565,105.1169,39.3661,21.4177,15.6479,14.6426,13.7554,9.2384,2.8987,1.5658,1.0491,1.4529,1.204,1.3946,2.9982,2.382,2.5106,6.2085
01/01/2022,714.1829,95.2985,91.0565,105.1169,39.3661,21.4177,15.6479,14.6426,13.7554,9.2384,2.8987,1.5658,1.0491,1.4529,1.204,1.3946,2.9982,2.382,2.5106,6.2085
02/01/2022,714.1829,95.2985,91.0565,105.1169,39.3661,21.4177,15.6479,14.6426,13.7554,9.2384,2.8987,1.5658,1.0491,1.4529,1.204,1.3946,2.9982,2.382,2.5106,6.2085
03/01/2022,718.4501,96.157,91.1517,105.8668,39.0977,21.4177,15.6479,14.6426,13.7554,9.2384,2.8987,1.5658,1.0491,1.4529,1.204,1.3946,2.9982,2.382,2.5106,6.2085
04/01/2022,718.2105,96.3147,92.3484,105.4347,38.9802,21.4177,15.6479,14.6426,13.7554,9.2384,2.8987,1.5658,1.0491,1.4529,1.204,1.3946,2.9982,2.382,2.5106,6.2085
05/01/2022,704.2111,95.5964,91.9268,103.6806,38.3258,21.4177,15.6479,14.6426,13.7554,9.2384,2.8987,1.5658,1.0491,1.4529,1.204,1.3946,2.9982,2.382,2.5106,6.2085
06/01/2022,703.687,95.1233,91.2469,104.1763,38.7788,21.4177,15.6479,14.6426,13.7554,9.2384,2.8987,1.5658,1.0491,1.4529,1.204,1.3946,2.9982,2.382,2.5106,6.2085
07/01/2022,700.8721,95.7015,90.6621,105.155,39.5675,20.9457,15.5736,14.6479,13.6492,9.1038,2.8414,1.5616,1.0509,1.4421,1.1891,1.4224,3.0245,2.3774,2.5288,6.226
08/01/2022,700.8721,95.7015,90.6621,105.155,39.5675,20.9457,15.5736,14.6479,13.6492,9.1038,2.8414,1.5616,1.0509,1.4421,1.1891,1.4224,3.0245,2.3774,2.5288,6.226
09/01/2022,700.8721,95.7015,90.6621,105.155,39.5675,20.9457,15.5736,14.6479,13.6492,9.1038,2.8414,1.5616,1.0509,1.4421,1.1891,1.4224,3.0245,2.3774,2.5288,6.226
10/01/2022,699.5546,94.4224,90.4446,105.0915,39.1312,20.9457,15.5736,14.6479,13.6492,9.1038,2.8414,1.5616,1.0509,1.4421,1.1891,1.4224,3.0245,2.3774,2.5288,6.226
11/01/2022,706.457,95.6139,91.1517,107.1887,40.2891,20.9457,15.5736,14.6479,13.6492,9.1038,2.8414,1.5616,1.0509,1.4421,1.1891,1.4224,3.0245,2.3774,2.5288,6.226
12/01/2022,708.3286,96.4199,92.4572,108.803,41.3798,20.9457,15.5736,14.6479,13.6492,9.1038,2.8414,1.5616,1.0509,1.4421,1.1891,1.4224,3.0245,2.3774,2.5288,6.226
13/01/2022,698.6113,95.7891,91.5325,107.3794,41.3965,20.9457,15.5736,14.6479,13.6492,9.1038,2.8414,1.5616,1.0509,1.4421,1.1891,1.4224,3.0245,2.3774,2.5288,6.226
14/01/2022,698.8508,95.6664,91.4237,107.2269,41.6315,20.8357,15.1727,14.4565,13.8223,9.5844,2.829,1.5349,1.0409,1.4693,1.2351,1.4275,3.093,2.4099,2.4892,5.7285
15/01/2022,698.8508,95.6664,91.4237,107.2269,41.6315,20.8357,15.1727,14.4565,13.8223,9.5844,2.829,1.5349,1.0409,1.4693,1.2351,1.4275,3.093,2.4099,2.4892,5.7285
16/01/2022,698.8508,95.6664,91.4237,107.2269,41.6315,20.8357,15.1727,14.4565,13.8223,9.5844,2.829,1.5349,1.0409,1.4693,1.2351,1.4275,3.093,2.4099,2.4892,5.7285
17/01/2022,698.8508,95.6664,91.4237,107.2269,41.6315,20.8357,15.1727,14.4565,13.8223,9.5844,2.829,1.5349,1.0409,1.4693,1.2351,1.4275,3.093,2.4099,2.4892,5.7285
18/01/2022,686.4984,94.3348,89.9822,105.5363,41.3462,20.8357,15.1727,14.4565,13.8223,9.5844,2.829,1.5349,1.0409,1.4693,1.2351,1.4275,3.093,2.4099,2.4892,5.7285
19/01/2022,679.4013,94.5276,88.8671,105.727,42.0174,20.8357,15.1727,14.4565,13.8223,9.5844,2.829,1.5349,1.0409,1.4693,1.2351,1.4275,3.093,2.4099,2.4892,5.7285
20/01/2022,671.8551,93.9143,88.4728,106.7693,42.0174,20.8357,15.1727,14.4565,13.8223,9.5844,2.829,1.5349,1.0409,1.4693,1.2351,1.4275,3.093,2.4099,2.4892,5.7285
21/01/2022,658.7689,92.4425,88.1328,104.9898,41.7154,19.6263,14.9996,13.7088,13.6583,9.4033,2.6611,1.5195,0.9866,1.4511,1.2216,1.5125,3.1305,2.5448,2.5193,6.1659
22/01/2022,658.7689,92.4425,88.1328,104.9898,41.7154,19.6263,14.9996,13.7088,13.6583,9.4033,2.6611,1.5195,0.9866,1.4511,1.2216,1.5125,3.1305,2.5448,2.5193,6.1659
23/01/2022,658.7689,92.4425,88.1328,104.9898,41.7154,19.6263,14.9996,13.7088,13.6583,9.4033,2.6611,1.5195,0.9866,1.4511,1.2216,1.5125,3.1305,2.5448,2.5193,6.1659
24/01/2022,661.0747,91.1985,87.752,103.706,41.212,19.6263,14.9996,13.7088,13.6583,9.4033,2.6611,1.5195,0.9866,1.4511,1.2216,1.5125,3.1305,2.5448,2.5193,6.1659
25/01/2022,653.4686,90.7254,87.4393,103.3247,41.9335,19.6263,14.9996,13.7088,13.6583,9.4033,2.6611,1.5195,0.9866,1.4511,1.2216,1.5125,3.1305,2.5448,2.5193,6.1659
26/01/2022,651.9563,90.9357,86.229,101.8248,42.1684,19.6263,14.9996,13.7088,13.6583,9.4033,2.6611,1.5195,0.9866,1.4511,1.2216,1.5125,3.1305,2.5448,2.5193,6.1659
27/01/2022,648.5575,90.7079,85.0051,100.1089,42.3362,19.6263,14.9996,13.7088,13.6583,9.4033,2.6611,1.5195,0.9866,1.4511,1.2216,1.5125,3.1305,2.5448,2.5193,6.1659
28/01/2022,664.4136,91.2511,85.3315,100.3885,42.2188,19.7137,14.6431,13.3465,12.9662,9.4679,2.6688,1.4849,0.9605,1.3764,1.2213,1.5049,3.2091,2.6094,2.6591,5.7056
29/01/2022,664.4136,91.2511,85.3315,100.3885,42.2188,19.7137,14.6431,13.3465,12.9662,9.4679,2.6688,1.4849,0.9605,1.3764,1.2213,1.5049,3.2091,2.6094,2.6591,5.7056
30/01/2022,664.4136,91.2511,85.3315,100.3885,42.2188,19.7137,14.6431,13.3465,12.9662,9.4679,2.6688,1.4849,0.9605,1.3764,1.2213,1.5049,3.2091,2.6094,2.6591,5.7056
31/01/2022,676.4217,92.4075,87.1401,103.7823,42.739,19.7137,14.6431,13.3465,12.9662,9.4679,2.6688,1.4849,0.9605,1.3764,1.2213,1.5049,3.2091,2.6094,2.6591,5.7056
01/02/2022,681.0932,93.4062,87.1673,104.2653,43.5947,19.7137,14.6431,13.3465,12.9662,9.4679,2.6688,1.4849,0.9605,1.3764,1.2213,1.5049,3.2091,2.6094,2.6591,5.7056
02/02/2022,687.6363,94.0895,88.5,104.1382,43.2591,19.7137,14.6431,13.3465,12.9662,9.4679,2.6688,1.4849,0.9605,1.3764,1.2213,1.5049,3.2091,2.6094,2.6591,5.7056
03/02/2022,671.6754,92.6002,86.6505,103.0451,42.5879,19.7137,14.6431,13.3465,12.9662,9.4679,2.6688,1.4849,0.9605,1.3764,1.2213,1.5049,3.2091,2.6094,2.6591,5.7056
04/02/2022,675.0442,92.6177,87.3305,103.617,42.6215,19.97,14.6294,13.6717,13.3047,9.553,2.7015,1.4779,0.9873,1.4129,1.2409,1.4875,3.2351,2.5613,2.5867,5.6186
05/02/2022,675.0442,92.6177,87.3305,103.617,42.6215,19.97,14.6294,13.6717,13.3047,9.553,2.7015,1.4779,0.9873,1.4129,1.2409,1.4875,3.2351,2.5613,2.5867,5.6186
06/02/2022,675.0442,92.6177,87.3305,103.617,42.6215,19.97,14.6294,13.6717,13.3047,9.553,2.7015,1.4779,0.9873,1.4129,1.2409,1.4875,3.2351,2.5613,2.5867,5.6186
07/02/2022,672.6486,92.793,87.3849,103.3374,42.9739,19.97,14.6294,13.6717,13.3047,9.553,2.7015,1.4779,0.9873,1.4129,1.2409,1.4875,3.2351,2.5613,2.5867,5.6186
08/02/2022,677.9939,93.0207,87.888,104.1255,43.4941,19.97,14.6294,13.6717,13.3047,9.553,2.7015,1.4779,0.9873,1.4129,1.2409,1.4875,3.2351,2.5613,2.5867,5.6186
09/02/2022,687.9956,94.5276,89.0983,105.905,43.7961,19.97,14.6294,13.6717,13.3047,9.553,2.7015,1.4779,0.9873,1.4129,1.2409,1.4875,3.2351,2.5613,2.5867,5.6186
10/02/2022,675.8378,93.4237,87.684,105.1042,44.0646,19.97,14.6294,13.6717,13.3047,9.553,2.7015,1.4779,0.9873,1.4129,1.2409,1.4875,3.2351,2.5613,2.5867,5.6186
11/02/2022,662.3174,91.7242,86.9769,103.4518,44.4841,19.5989,14.6797,13.9302,13.4312,9.7135,2.6478,1.4974,1.0017,1.4256,1.2757,1.5132,3.2159,2.5295,2.5646,5.681
